IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2;
591;Воск для укладки и блеска Precise Wax;591;Y;09.10.2018 21:48:00;;;Воск для укладки и блеска Precise Wax;text;;Воск для укладки и блеска Precise Wax;;Vosk_dlja_ukladki_i_bleska_Precise_Wax_;;;81593196;1350;;SP;;;;;;;;;75;;;;;;;;;Для волос;;
592;SP Men спрей для укладки Invisible Control;592;Y;09.10.2018 21:48:00;;;SP Men спрей для укладки Invisible Control;text;;SP Men спрей для укладки Invisible Control;;SP_Men_sprej_dlja_ukladki_Invisible_Control;;;81464669;1350;;SP;;;;;;;;;300;;;;;;;;;Для волос;;
593;Рождественский календарь;593;Y;09.10.2018 21:48:00;;;Рождественский календарь;text;;Рождественский календарь;;Rozhdestvenskij_kalendar_______;;;99350001351;5500;;System Professional;;;;;;;;;1;;;;;;;;;Для волос;;
594;B1 Шампунь для чувствительной кожи головы 250 мл;594;Y;09.10.2018 21:48:00;;;B1 Шампунь для чувствительной кожи головы 250 мл;text;;B1 Шампунь для чувствительной кожи головы 250 мл;;B1_Shampun_dlja_chuvstvitelnoj_kozhi_golovy_250_ml;;;81599372;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
595;B3 Маска для чувствительной кожи головы 200 мл;595;Y;09.10.2018 21:48:00;;;B3 Маска для чувствительной кожи головы 200 мл;text;;B3 Маска для чувствительной кожи головы 200 мл;;B3_Maska_dlja_chuvstvitelnoj_kozhi_golovy_200_ml;;;81599129;3150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
596;B4 Энергетическая сыворотка 100 мл;596;Y;09.10.2018 21:48:00;;;B4 Энергетическая сыворотка 100 мл;text;;B4 Энергетическая сыворотка 100 мл;;B4_Jenergeticheskaja_syvorotka_100_ml;;;81544820;6150;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
597;B5 Лосьон для чувствительной кожи головы 125 мл;597;Y;09.10.2018 21:48:00;;;B5 Лосьон для чувствительной кожи головы 125 мл;text;;B5 Лосьон для чувствительной кожи головы 125 мл;;B5_Loson_dlja_chuvstvitelnoj_kozhi_golovy_125_ml;;;81599227;2100;;System Professional;;;;;;;;;125;;;;;;;;;Для волос;;
598;P1 Шампунь против перхоти 250 мл;598;Y;09.10.2018 21:48:00;;;P1 Шампунь против перхоти 250 мл;text;;P1 Шампунь против перхоти 250 мл;;P1_Shampun_protiv_perhoti_250_ml;;;81530705;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
599;P3 Интенсивная маска против перхоти 200 мл;599;Y;09.10.2018 21:48:00;;;P3 Интенсивная маска против перхоти 200 мл;text;;P3 Интенсивная маска против перхоти 200 мл;;P3_Intensivnaja_maska_protiv_perhoti_200_ml;;;81530702;3150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
600;P4 Шампунь-пилинг против перхоти 150 мл;600;Y;09.10.2018 21:48:00;;;P4 Шампунь-пилинг против перхоти 150 мл;text;;P4 Шампунь-пилинг против перхоти 150 мл;;P4_Shampun-piling_protiv_perhoti_150_ml;;;81536915;2150;;System Professional;;;;;;;;;150;;;;;;;;;Для волос;;
601;P5 Лосьон против перхоти 125 мл;601;Y;09.10.2018 21:48:00;;;P5 Лосьон против перхоти 125 мл;text;;P5 Лосьон против перхоти 125 мл;;P5_Loson_protiv_perhoti_125_ml;;;81530703;2100;;System Professional;;;;;;;;;125;;;;;;;;;Для волос;;
602;C1 Шампунь для защиты цвета 250 мл;602;Y;09.10.2018 21:48:00;;;C1 Шампунь для защиты цвета 250 мл;text;;C1 Шампунь для защиты цвета 250 мл;;C1_Shampun_dlja_zashhity_cveta_250_ml;;;81599144;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
603;C2 Крем-кондиционер для защиты цвета 200 мл;603;Y;09.10.2018 21:48:00;;;C2 Крем-кондиционер для защиты цвета 200 мл;text;;C2 Крем-кондиционер для защиты цвета 200 мл;;C2_Krem-kondicioner_dlja_zashhity_cveta_200_ml;;;81599968;2750;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
604;C3 Маска для защиты цвета 200 мл;604;Y;09.10.2018 21:48:00;;;C3 Маска для защиты цвета 200 мл;text;;C3 Маска для защиты цвета 200 мл;;C3_Maska_dlja_zashhity_cveta_200_ml;;;81530710;3150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
605;C Ампульный концентрат для защиты цвета 20*5 мл;605;Y;09.10.2018 21:48:00;;;C Ампульный концентрат для защиты цвета 20*5 мл;text;;C Ампульный концентрат для защиты цвета 20*5 мл;;C_Ampulnyj_koncentrat_dlja_zashhity_cveta_205_ml;;;81532592;8750;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
606;C5b Двухфазный спрей-кондиционер 185 мл;606;Y;09.10.2018 21:48:00;;;C5b Двухфазный спрей-кондиционер 185 мл;text;;C5b Двухфазный спрей-кондиционер 185 мл;;C5b__Dvuhfaznyj_sprej-kondicioner_185_ml;;;81599139;3150;;System Professional;;;;;;;;;185;;;;;;;;;Для волос;;
607;C6 Шиммер-спрей для окрашенных волос 40 мл;607;Y;09.10.2018 21:48:00;;;C6 Шиммер-спрей для окрашенных волос 40 мл;text;;C6 Шиммер-спрей для окрашенных волос 40 мл;;C6_Shimmer-sprej_dlja_okrashennyh_volos_40_ml;;;81536927;2000;;System Professional;;;;;;;;;40;;;;;;;;;Для волос;;
608;R1 Восстанавливающий шампунь 250 мл;608;Y;09.10.2018 21:48:00;;;R1 Восстанавливающий шампунь 250 мл;text;;R1 Восстанавливающий шампунь 250 мл;;R1_Vosstanavlivajushhij_shampun_250_ml;;;81599156;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
609;R2 Крем-кондиционер для восстановления волос 200 мл;609;Y;09.10.2018 21:48:00;;;R2 Крем-кондиционер для восстановления волос 200 мл;text;;R2 Крем-кондиционер для восстановления волос 200 мл;;R2_Krem-kondicioner_dlja_vosstanovlenija_volos_200_ml;;;81599409;2750;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
610;R3 Маска для интенсивного восстановления волос 200 мл;610;Y;09.10.2018 21:48:00;;;R3 Маска для интенсивного восстановления волос 200 мл;text;;R3 Маска для интенсивного восстановления волос 200 мл;;R3_Maska_dlja_intensivnogo_vosstanovlenija_volos_200_ml;;;81599155;3150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
611;R4 Восстанавливающая эмульсия 50 мл;611;Y;09.10.2018 21:48:00;;;R4 Восстанавливающая эмульсия 50 мл;text;;R4 Восстанавливающая эмульсия 50 мл;;R4_Vosstanavlivajushhaja_jemulsija_50_ml;;;81582261;1350;;System Professional;;;;;;;;;50;;;;;;;;;Для волос;;
612;R Ампульный концентрат для восстановления волос 20*5 мл;612;Y;09.10.2018 21:48:00;;;R Ампульный концентрат для восстановления волос 20*5 мл;text;;R Ампульный концентрат для восстановления волос 20*5 мл;;R_Ampulnyj_koncentrat_dlja_vosstanovlenija_volos_205_ml;;;81532600;8750;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
613;R5 Пена-уход для восстановления волос 150 мл;613;Y;09.10.2018 21:48:00;;;R5 Пена-уход для восстановления волос 150 мл;text;;R5 Пена-уход для восстановления волос 150 мл;;R5_Pena-uhod_dlja_vosstanovlenija_volos_150_ml;;;81532568;2850;;System Professional;;;;;;;;;150;;;;;;;;;Для волос;;
614;R6 Крем-лосьон для восстановления волос 40 мл;614;Y;09.10.2018 21:48:00;;;R6 Крем-лосьон для восстановления волос 40 мл;text;;R6 Крем-лосьон для восстановления волос 40 мл;;R6_Krem-loson_dlja_vosstanovlenija_volos_40_ml;;;81530718;3250;;System Professional;;;;;;;;;40;;;;;;;;;Для волос;;
615;L1 Шампунь для защиты кератина 200 мл;615;Y;09.10.2018 21:48:00;;;L1 Шампунь для защиты кератина 200 мл;text;;L1 Шампунь для защиты кератина 200 мл;;L1_Shampun_dlja_zashhity_keratina_200_ml;;;81546465;1850;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
616;L2 Крем-кондиционер для защиты кератина 200 мл;616;Y;09.10.2018 21:48:00;;;L2 Крем-кондиционер для защиты кератина 200 мл;text;;L2 Крем-кондиционер для защиты кератина 200 мл;;L2_Krem-kondicioner_dlja_zashhity_keratina_200_ml;;;81546485;2900;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
617;L3 Маска для защиты кератина 150 мл;617;Y;09.10.2018 21:48:00;;;L3 Маска для защиты кератина 150 мл;text;;L3 Маска для защиты кератина 150 мл;;L3_Maska_dlja_zashhity_keratina_150_ml;;;81546472;3150;;System Professional;;;;;;;;;150;;;;;;;;;Для волос;;
618;L4 Восстанавливающий эликсир 30 мл;618;Y;09.10.2018 21:48:00;;;L4 Восстанавливающий эликсир 30 мл;text;;L4 Восстанавливающий эликсир 30 мл;;L4_Vosstanavlivajushhij_jeliksir_30_ml;;;81546482;1250;;System Professional;;;;;;;;;30;;;;;;;;;Для волос;;
619;L4 Восстанавливающий эликсир 100 мл;619;Y;09.10.2018 21:48:00;;;L4 Восстанавливающий эликсир 100 мл;text;;L4 Восстанавливающий эликсир 100 мл;;L4_Vosstanavlivajushhij_jeliksir_100_ml;;;81546479;2450;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
620;L4E Эмульсия для защиты кератина 50 мл;620;Y;09.10.2018 21:48:00;;;L4E Эмульсия для защиты кератина 50 мл;text;;L4E Эмульсия для защиты кератина 50 мл;;L4E_Jemulsija_dlja_zashhity_keratina_50_ml;;;81617997;1350;;System Professional;;;;;;;;;50;;;;;;;;;Для волос;;
621;L5 Эссенция для защиты кератина 100 мл;621;Y;09.10.2018 21:48:00;;;L5 Эссенция для защиты кератина 100 мл;text;;L5 Эссенция для защиты кератина 100 мл;;L5_Jessencija_dlja_zashhity_keratina_100_ml;;;81546463;1850;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
622;L5c Крем-эликсир 50 мл;622;Y;09.10.2018 21:48:00;;;L5c Крем-эликсир 50 мл;text;;L5c Крем-эликсир 50 мл;;L5c_Krem-jeliksir_50_ml;;;81618091;2550;;System Professional;;;;;;;;;50;;;;;;;;;Для волос;;
623;L6 Спрей для защиты кератина 75 мл;623;Y;09.10.2018 21:48:00;;;L6 Спрей для защиты кератина 75 мл;text;;L6 Спрей для защиты кератина 75 мл;;L6_Sprej_dlja_zashhity_keratina_75_ml;;;81546477;1850;;System Professional;;;;;;;;;75;;;;;;;;;Для волос;;
624;SOL 1 Шампунь для волос и тела 250 мл;624;Y;09.10.2018 21:48:00;;;SOL 1 Шампунь для волос и тела 250 мл;text;;SOL 1 Шампунь для волос и тела 250 мл;;SOL_1_Shampun_dlja_volos_i_tela_250_ml;;;81544824;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
625;SOL 2 Регенерирующий гидро-крем 200 мл;625;Y;09.10.2018 21:48:00;;;SOL 2 Регенерирующий гидро-крем 200 мл;text;;SOL 2 Регенерирующий гидро-крем 200 мл;;SOL_2_Regenerirujushhij_gidro-krem_200_ml;;;81600066;2750;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
626;SOL 4 Солнечное масло 30 мл;626;Y;09.10.2018 21:48:00;;;SOL 4 Солнечное масло 30 мл;text;;SOL 4 Солнечное масло 30 мл;;SOL_4_Solnechnoe_maslo_30_ml;;;81547334;1250;;System Professional;;;;;;;;;30;;;;;;;;;Для волос;;
627;SOL 4 Солнечное масло 100 мл;627;Y;09.10.2018 21:48:00;;;SOL 4 Солнечное масло 100 мл;text;;SOL 4 Солнечное масло 100 мл;;SOL_4_Solnechnoe_maslo_100_ml;;;81547257;2450;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
628;SOL 5 Запечатывающий крем-уход 125 мл;628;Y;09.10.2018 21:48:00;;;SOL 5 Запечатывающий крем-уход 125 мл;text;;SOL 5 Запечатывающий крем-уход 125 мл;;SOL_5_Zapechatyvajushhij_krem-uhod_125_ml;;;81547265;2100;;System Professional;;;;;;;;;125;;;;;;;;;Для волос;;
629;SOL 6 Гелио-спрей 125 мл;629;Y;09.10.2018 21:48:00;;;SOL 6 Гелио-спрей 125 мл;text;;SOL 6 Гелио-спрей 125 мл;;SOL_6_Gelio-sprej_125_ml;;;81600063;2100;;System Professional;;;;;;;;;125;;;;;;;;;Для волос;;
630;H1 Увлажняющий шампунь 250 мл;630;Y;09.10.2018 21:48:00;;;H1 Увлажняющий шампунь 250 мл;text;;H1 Увлажняющий шампунь 250 мл;;H1_Uvlazhnjajushhij_shampun_250_ml;;;81599150;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
631;H2 Крем-кондиционер для увлажнения волос 200 мл;631;Y;09.10.2018 21:48:00;;;H2 Крем-кондиционер для увлажнения волос 200 мл;text;;H2 Крем-кондиционер для увлажнения волос 200 мл;;H2_Krem-kondicioner_dlja_uvlazhnenija_volos_200_ml;;;81599387;2750;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
632;H3 Маска для интенсивного увлажнения волос 200 мл;632;Y;09.10.2018 21:48:00;;;H3 Маска для интенсивного увлажнения волос 200 мл;text;;H3 Маска для интенсивного увлажнения волос 200 мл;;H3_Maska_dlja_intensivnogo_uvlazhnenija_volos_200_ml;;;81530716;3150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
633;H4 Увлажняющая эмульсия 50 мл;633;Y;09.10.2018 21:48:00;;;H4 Увлажняющая эмульсия 50 мл;text;;H4 Увлажняющая эмульсия 50 мл;;H4_Uvlazhnjajushhaja_jemulsija_50_ml;;;81582253;1350;;System Professional;;;;;;;;;50;;;;;;;;;Для волос;;
634;H Ампульный концентрат для увлажнения волос 20*5 мл;634;Y;09.10.2018 21:48:00;;;H Ампульный концентрат для увлажнения волос 20*5 мл;text;;H Ампульный концентрат для увлажнения волос 20*5 мл;;H_Ampulnyj_koncentrat_dlja_uvlazhnenija_volos_205_ml;;;81532594;8750;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
635;H5 Увлажняющая дымка-спрей 125 мл;635;Y;09.10.2018 21:48:00;;;H5 Увлажняющая дымка-спрей 125 мл;text;;H5 Увлажняющая дымка-спрей 125 мл;;H5_Uvlazhnjajushhaja_dymka-sprej_125_ml;;;81530714;2100;;System Professional;;;;;;;;;125;;;;;;;;;Для волос;;
636;S1 Шампунь для гладкости и эластичности волос 250 мл;636;Y;09.10.2018 21:48:00;;;S1 Шампунь для гладкости и эластичности волос 250 мл;text;;S1 Шампунь для гладкости и эластичности волос 250 мл;;S1_Shampun_dlja_gladkosti_i_jelastichnosti_volos_250_ml;;;81599160;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
637;S2 Крем-кондиционер для гладкости и эластичности волос 200 мл;637;Y;09.10.2018 21:48:00;;;S2 Крем-кондиционер для гладкости и эластичности волос 200 мл;text;;S2 Крем-кондиционер для гладкости и эластичности волос 200 мл;;S2_Krem-kondicioner_dlja_gladkosti_i_jelastichnosti_volos_200_ml;;;81599434;2750;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
638;S3 Интенсивная маска для гладкости и эластичности волос 200 мл;638;Y;09.10.2018 21:48:00;;;S3 Интенсивная маска для гладкости и эластичности волос 200 мл;text;;S3 Интенсивная маска для гладкости и эластичности волос 200 мл;;S3_Intensivnaja_maska_dlja_gladkosti_i_jelastichnosti_volos_200_ml;;;81530727;3150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
639;S Ампульный концентрат для гладкости волос 20*5 мл;639;Y;09.10.2018 21:48:00;;;S Ампульный концентрат для гладкости волос 20*5 мл;text;;S Ампульный концентрат для гладкости волос 20*5 мл;;S_Ampulnyj_koncentrat_dlja_gladkosti_volos_205_ml;;;81599216;8750;;System Professional;;;;;;;;;1;;;;;;;;;Для волос;;
640;S6 Крем для эластичности локонов 200 мл;640;Y;09.10.2018 21:48:00;;;S6 Крем для эластичности локонов 200 мл;text;;S6 Крем для эластичности локонов 200 мл;;S6_Krem_dlja_jelastichnosti_lokonov_200_ml;;;81599167;2100;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
641;V1 Шампунь для объема тонких волос 250 мл;641;Y;09.10.2018 21:48:00;;;V1 Шампунь для объема тонких волос 250 мл;text;;V1 Шампунь для объема тонких волос 250 мл;;V1_Shampun_dlja_obema_tonkih_volos_250_ml;;;81599166;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
642;V3 Интенсивная маска для объема 200 мл;642;Y;09.10.2018 21:48:00;;;V3 Интенсивная маска для объема 200 мл;text;;V3 Интенсивная маска для объема 200 мл;;V3_Intensivnaja_maska_dlja_obema_200_ml;;;81599163;3150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
643;V4 Эмульсия для придания объема 50 мл;643;Y;09.10.2018 21:48:00;;;V4 Эмульсия для придания объема 50 мл;text;;V4 Эмульсия для придания объема 50 мл;;V4_Jemulsija_dlja_pridanija_obema_50_ml;;;81582265;1350;;System Professional;;;;;;;;;50;;;;;;;;;Для волос;;
644;V Ампульный концентрат для объема 20*5 мл;644;Y;09.10.2018 21:48:00;;;V Ампульный концентрат для объема 20*5 мл;text;;V Ампульный концентрат для объема 20*5 мл;;V_Ampulnyj_koncentrat_dlja_obema_205_ml;;;81532606;8750;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
645;V5 Легкий крем-мусс для объема 150 мл;645;Y;09.10.2018 21:48:00;;;V5 Легкий крем-мусс для объема 150 мл;text;;V5 Легкий крем-мусс для объема 150 мл;;V5_Legkij_krem-muss_dlja_obema_150_ml;;;81600069;2100;;System Professional;;;;;;;;;150;;;;;;;;;Для волос;;
646;V6 Пена для формы и объема 200 мл;646;Y;09.10.2018 21:48:00;;;V6 Пена для формы и объема 200 мл;text;;V6 Пена для формы и объема 200 мл;;V6_Pena_dlja_formy_i_obema_200_ml;;;81536892;2100;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
647;X1s Шампунь для светлых оттенков Silver 250 мл;647;Y;09.10.2018 21:48:00;;;X1s Шампунь для светлых оттенков Silver 250 мл;text;;X1s Шампунь для светлых оттенков Silver 250 мл;;X1s_Shampun_dlja_svetlyh_ottenkov_Silver_250_ml;;;81648466;1850;;System Professional;;;;;;;;;250;;;;;;;;;Для волос;;
648;X2E Финиш-сыворотка для блеска Elastic force 125 мл;648;Y;09.10.2018 21:48:00;;;X2E Финиш-сыворотка для блеска Elastic force 125 мл;text;;X2E Финиш-сыворотка для блеска Elastic force 125 мл;;X2E_Finish-syvorotka_dlja_bleska_Elastic_force_125_ml;;;81532607;6150;;System Professional;;;;;;;;;125;;;;;;;;;Для волос;;
649;X4c Эмульсия-стабилизатор цвета Color Save 50 мл;649;Y;09.10.2018 21:48:00;;;X4c Эмульсия-стабилизатор цвета Color Save 50 мл;text;;X4c Эмульсия-стабилизатор цвета Color Save 50 мл;;X4c_Jemulsija-stabilizator_cveta__Color_Save_50_ml;;;81599074;1350;;System Professional;;;;;;;;;50;;;;;;;;;Для волос;;
650;X4L Молекулярный рефиллер Liquid hair 100 мл;650;Y;09.10.2018 21:48:00;;;X4L Молекулярный рефиллер Liquid hair 100 мл;text;;X4L Молекулярный рефиллер Liquid hair 100 мл;;X4L_Molekuljarnyj_refiller_Liquid_hair_100_ml;;;81532596;6150;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
651;X5A Абсолют-сыворотка Alpha Energy 100 мл;651;Y;09.10.2018 21:48:00;;;X5A Абсолют-сыворотка Alpha Energy 100 мл;text;;X5A Абсолют-сыворотка Alpha Energy 100 мл;;X5A_Absoljut-syvorotka_Alpha_Energy_100_ml;;;81547272;6150;;System Professional;;;;;;;;;100;;;;;;;;;Для волос;;
652;BB 61 Blue Shaper Гидро-гель для укладки 150 мл;652;Y;09.10.2018 21:48:00;;;BB 61 Blue Shaper Гидро-гель для укладки 150 мл;text;;BB 61 Blue Shaper Гидро-гель для укладки 150 мл;;BB_61_Blue_Shaper_Gidro-gel_dlja_ukladki_150_ml;;;81645280;2000;;System Professional;;;;;;;;;150;;;;;;;;;Для волос;;
653;BB 62 Amplifying Foam Мусс-объем для создания формы 200 мл;653;Y;09.10.2018 21:48:00;;;BB 62 Amplifying Foam Мусс-объем для создания формы 200 мл;text;;BB 62 Amplifying Foam Мусс-объем для создания формы 200 мл;;BB_62_Amplifying_Foam_Muss-obem_dlja_sozdanija_formy_200_ml;;;81645293;2150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
654;BB63 AEROHOLD Cтайлер-мусс для укладки 300 мл;654;Y;09.10.2018 21:48:00;;;BB63 AEROHOLD Cтайлер-мусс для укладки 300 мл;text;;BB63 AEROHOLD Cтайлер-мусс для укладки 300 мл;;BB63_AEROHOLD_Ctajler-muss_dlja_ukladki_300_ml;;;81643703;1950;;System Professional;;;;;;;;;300;;;;;;;;;Для волос;;
655;BB64 CURL DEFINER Крем-флюид для эластичности локонов 200 мл;655;Y;09.10.2018 21:48:00;;;BB64 CURL DEFINER Крем-флюид для эластичности локонов 200 мл;text;;BB64 CURL DEFINER Крем-флюид для эластичности локонов 200 мл;;BB64_CURL_DEFINER_Krem-fljuid_dlja_jelastichnosti_lokonov_200_ml;;;81645294;2150;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
656;BB65 INSTANT RESET Сухой шампунь 180 мл;656;Y;09.10.2018 21:48:00;;;BB65 INSTANT RESET Сухой шампунь 180 мл;text;;BB65 INSTANT RESET Сухой шампунь 180 мл;;BB65_INSTANT_RESET_Suhoj_shampun_180_ml;;;81645287;2000;;System Professional;;;;;;;;;180;;;;;;;;;Для волос;;
657;CC61 INSTANT ENERGY Сухой спрей-кондиционер 200 мл;657;Y;09.10.2018 21:48:00;;;CC61 INSTANT ENERGY Сухой спрей-кондиционер 200 мл;text;;CC61 INSTANT ENERGY Сухой спрей-кондиционер 200 мл;;CC61_INSTANT_ENERGY_Suhoj_sprej-kondicioner_200_ml;;;81643706;2550;;System Professional;;;;;;;;;200;;;;;;;;;Для волос;;
658;CC62 SOFT TOUCH Полиш-крем для гладкости волос 75 мл;658;Y;09.10.2018 21:48:00;;;CC62 SOFT TOUCH Полиш-крем для гладкости волос 75 мл;text;;CC62 SOFT TOUCH Полиш-крем для гладкости волос 75 мл;;CC62_SOFT_TOUCH_Polish-krem_dlja_gladkosti_volos_75_ml;;;81643673;2000;;System Professional;;;;;;;;;75;;;;;;;;;Для волос;;
659;CC63 PERFECT ENDS Восстанавливающий крем-уход 40 мл;659;Y;09.10.2018 21:48:00;;;CC63 PERFECT ENDS Восстанавливающий крем-уход 40 мл;text;;CC63 PERFECT ENDS Восстанавливающий крем-уход 40 мл;;CC63_PERFECT_ENDS_Vosstanavlivajushhij_krem-uhod_40_ml;;;81645295;3250;;System Professional;;;;;;;;;40;;;;;;;;;Для волос;;
660;CC64 CHRONO CONTROL Хроно-спрей для фиксации 60 секунд 300 мл;660;Y;09.10.2018 21:48:00;;;CC64 CHRONO CONTROL Хроно-спрей для фиксации 60 секунд 300 мл;text;;CC64 CHRONO CONTROL Хроно-спрей для фиксации 60 секунд 300 мл;;CC64_CHRONO_CONTROL_Hrono-sprej_dlja_fiksacii_60_sekund_300_ml;;;81643699;1950;;System Professional;;;;;;;;;300;;;;;;;;;Для волос;;
661;DD61 ENERGY CONTROL Энерджи-спрей для сильной фиксации 300 мл;661;Y;09.10.2018 21:48:00;;;DD61 ENERGY CONTROL Энерджи-спрей для сильной фиксации 300 мл;text;;DD61 ENERGY CONTROL Энерджи-спрей для сильной фиксации 300 мл;;DD61_ENERGY_CONTROL_Jenerdzhi-sprej_dlja_silnoj_fiksacii_300_ml;;;81643692;1950;;System Professional;;;;;;;;;300;;;;;;;;;Для волос;;
662;DD62 PLATINUM FIX Платинум гель-блеск 75 мл;662;Y;09.10.2018 21:48:00;;;DD62 PLATINUM FIX Платинум гель-блеск 75 мл;text;;DD62 PLATINUM FIX Платинум гель-блеск 75 мл;;DD62_PLATINUM_FIX_Platinum_gel-blesk_75_ml;;;81645247;2000;;System Professional;;;;;;;;;75;;;;;;;;;Для волос;;
663;DD63 UNLIMITED STRUCTURE Матовая текстурирующая паста 75 мл;663;Y;09.10.2018 21:48:00;;;DD63 UNLIMITED STRUCTURE Матовая текстурирующая паста 75 мл;text;;DD63 UNLIMITED STRUCTURE Матовая текстурирующая паста 75 мл;;DD63_UNLIMITED_STRUCTURE_Matovaja_teksturirujushhaja_pasta_75_ml;;;81645243;2000;;System Professional;;;;;;;;;75;;;;;;;;;Для волос;;
664;DD64 SCULPTING CLAY Скульптурирующая стайлинг-помада 50 мл;664;Y;09.10.2018 21:48:00;;;DD64 SCULPTING CLAY Скульптурирующая стайлинг-помада 50 мл;text;;DD64 SCULPTING CLAY Скульптурирующая стайлинг-помада 50 мл;;DD64_SCULPTING_CLAY_Skulpturirujushhaja_stajling-pomada_50_ml;;;81645276;2000;;System Professional;;;;;;;;;50;;;;;;;;;Для волос;;
665;НАБОР ДЛЯ РЕАБИЛИТАЦИИ ВОЛОС TIGI BED HEAD «RECOVERY»;665;Y;09.10.2018 21:48:00;;;НАБОР ДЛЯ РЕАБИЛИТАЦИИ ВОЛОС TIGI BED HEAD «RECOVERY»;text;;НАБОР ДЛЯ РЕАБИЛИТАЦИИ ВОЛОС TIGI BED HEAD «RECOVERY»;;NABOR_DLJa_REABILITACII_VOLOS_TIGI_BED_HEAD__RECOVERY_;;;67150871;2150;;TIGI;;;;;;;;;;;;;;;;;;Для волос;;
666;НАБОР TIGI BED HEAD «О-О-ОБЪЕМ!»;666;Y;09.10.2018 21:48:00;;;НАБОР TIGI BED HEAD «О-О-ОБЪЕМ!»;text;;НАБОР TIGI BED HEAD «О-О-ОБЪЕМ!»;;NABOR_TIGI_BED_HEAD_O-O-OBEM!_;;;67152043;2700;;TIGI;;;;;;;;;;;;;;;;;;Для волос;;
667;НАБОР TIGI BED HEAD «ШЕДЕВРАЛЬНАЯ ПАРОЧКА»;667;Y;09.10.2018 21:48:00;;;НАБОР TIGI BED HEAD «ШЕДЕВРАЛЬНАЯ ПАРОЧКА»;text;;НАБОР TIGI BED HEAD «ШЕДЕВРАЛЬНАЯ ПАРОЧКА»;;NABOR_TIGI_BED_HEAD_ShEDEVRALNAJa_PAROChKA_;;;67376000;2700;;TIGI;;;;;;;;;;;;;;;;;;Для волос;;
668;НАБОР CATWALK «ГОРОДСКОЙ ШИК»;668;Y;09.10.2018 21:48:00;;;НАБОР CATWALK «ГОРОДСКОЙ ШИК»;text;;НАБОР CATWALK «ГОРОДСКОЙ ШИК»;;NABOR_CATWALK_GORODSKOJ_ShIK_;;;67386287;3050;;TIGI;;;;;;;;;;;;;;;;;;Для волос;;
669;НАБОР TIGI S FACTOR GLAMOUR;669;Y;09.10.2018 21:48:00;;;НАБОР TIGI S FACTOR GLAMOUR;text;;НАБОР TIGI S FACTOR GLAMOUR;;NABOR_TIGI_S_FACTOR_GLAMOUR_;;;67150877;2550;;TIGI;;;;;;;;;;;;;;;;;;Для волос;;
